360	4530	317	4409	2855
2753	3504	3690	3037	1321
1275	4683	1048	3178	2461
4337	2976	3086	11	495
3699	710	4174	2917	4462
123	2811	4172	786	518
4303	370	4529	3438	3971
424	1953	4189	3671	130
3868	3973	3501	2262	1891
1026	2441	1059	490	2899
1650	1591	4639	1155	1097
1992	2485	3567	4760	3951
4697	564	4021	3893	662
765	4353	4609	4502	1582
786	918	3077	200	849
3109	4909	1413	3336	2621
964	3765	688	2157	3282
2070	1337	3236	437	3291
667	2746	1760	3857	4792
2760	4505	2357	1032	2028
572	285	1524	903	4778
3679	3009	3979	2277	3190
3454	644	4736	3005	3360
3671	4907	2267	3812	2048
4080	2409	3362	3635	4277
4876	3443	3339	2124	3364
3984	1919	4070	2430	3547
3810	3674	5	4452	3835
4381	3688	2041	4026	4921
4718	4375	1013	301	2191
2888	128	3062	2712	520
4439	3535	4367	3984	475
1836	4449	2819	3016	1840
4033	2218	3606	3586	1113
1547	4910	3605	3636	3577
2525	3127	1970	1506	992
2577	3158	2563	1163	2225
1655	2790	1388	2688	746
3713	60	4756	3352	4977
3044	4618	3180	4339	546
4526	935	4420	1513	2653
3418	3702	4715	3144	186
3609	3377	1708	705	2605
3917	4684	2990	3194	1292
4401	3681	2027	1285	839
1063	2938	3167	2306	3769
2059	1275	2489	4432	747
4567	4281	1496	4068	1400
1001	802	202	2071	863
2414	89	2022	2145	4879
3553	4779	1297	2840	1667
2468	4736	2972	141	2304
719	4172	4865	598	4685
3028	760	658	2279	4646
4733	38	4265	1435	1663
3371	2941	370	2876	4468
3145	1149	2525	2008	774
268	378	1658	1144	4963
1116	495	2560	1295	376
711	1028	681	3481	3159
1650	850	1838	3421	1033
2058	1148	271	4907	1326
214	1556	2179	4186	1836
3767	1253	1495	1808	4955
2906	2596	2546	1927	2324
793	309	948	1177	1039
2366	3958	3616	993	4489
130	4999	4045	4646	2652
3857	354	1756	4523	3727
2730	4594	4049	747	4777
183	436	4188	3569	966
3308	2907	1186	3568	2456
2260	2538	821	3936	1487
2039	2285	2260	3221	2863
3225	1255	2047	1574	1725
139	4272	2669	4252	172
3896	3587	2905	4194	935
4687	3477	2826	2758	769
3887	2837	2878	2024	376
2208	3600	3891	2609	4174
4649	3193	1218	3917	2363
2968	1074	344	4273	4485
1470	3636	4505	4712	1691
4752	359	1427	4202	2101
3236	2126	31	2386	4411
2116	918	2388	951	4484
397	3468	2352	4109	1344
2606	4193	1555	1764	3127
3122	2198	346	3341	1334
1507	3114	1730	3348	3403
3724	2069	1783	2614	579
2154	3183	4683	3756	310
4992	3129	4020	1940	1480
4377	2387	475	796	1659
3525	258	2066	2052	1184
253	2589	1899	2088	893
3235	950	2436	4043	2551
4780	573	301	3828	3092
1705	819	387	3690	2631
9	2782	4657	1883	4385
2975	4612	3677	3481	3419
3383	934	4459	2934	3296
947	4341	3120	4744	2175
4124	4765	186	1036	3783
610	3296	213	3347	4203
4391	409	1505	1286	1570
3688	1108	1429	4702	3438
1218	2815	1182	2158	4910
3092	4031	999	4613	4440
768	4873	4878	3443	2661
1049	4964	1625	3167	1019
4742	1928	3486	3085	2517
475	3753	935	2101	4515
4293	3345	448	4694	1082
4495	470	933	1596	4804
3671	2840	4582	1181	792
4357	2379	4226	2230	1363
4743	1470	2212	736	4306
4853	2977	2819	2039	2429
670	1588	863	4976	4769
2109	4042	4004	2052	511
379	1682	4244	3459	1359
4085	3559	1130	1961	4918
1178	4668	4896	2281	4489
3742	2031	1247	3432	2327
407	520	2115	2358	2999
4991	2905	2675	2757	3740
803	1623	4786	3057	4780
4788	3836	4082	4997	2324
2323	2956	3498	4080	3667
5000	1213	2571	3701	948
1859	2035	1223	4044	1129
2414	2394	3427	521	3138
2777	120	2629	3185	977
3451	4139	2158	4578	2246
3877	728	3125	1339	2691
2988	2968	1365	881	4600
1792	2454	4859	4229	3308
4707	779	4862	342	2722
4217	705	608	4361	1500
4855	570	4673	1913	2359
1085	4827	4459	4840	1802
3072	2692	2512	289	1700
2549	2524	3076	4802	3041
626	3791	2828	4308	4845
4504	3686	4491	2004	1718
4978	688	1121	295	1842
3060	3961	2173	2132	2552
289	175	3675	3001	3959
2357	3382	302	29	3447
4606	2440	1420	2031	2996
4379	2664	972	3667	2926
278	857	1488	2089	1747
3746	1578	3360	4538	3441
924	4546	173	2236	4832
2961	3594	4117	3217	2825
4726	4516	299	670	1660
2500	3448	696	685	4460
2985	3070	3648	1004	1319
2822	2954	215	995	4488
4283	4845	2197	1201	4324
4634	3483	4978	2393	2885
1984	1981	4417	4001	1645
1196	2339	1275	1964	4739
2376	4750	832	1997	1462
945	2212	840	3264	4566
3712	818	3713	4012	4741
4195	3141	4524	4251	3081
606	2421	2978	3531	2530
3483	2220	3543	1024	1026
1651	4210	1165	4873	1147
1610	4504	4353	3277	1575
763	3648	641	4283	49
709	4338	689	4982	1434
1786	3945	3812	2022	4989
4907	1984	3870	1913	4754
3293	4643	2368	2622	3722
3450	2015	2277	3478	3296
648	2497	2048	2996	4327
1270	960	1963	1443	4125
3438	2492	1165	1093	405
1288	4245	421	2457	3477
964	3455	1810	3216	2858
3011	4744	2558	4810	2346
4863	3118	31	3280	3595
4944	1624	1610	4225	1218
1805	1977	761	491	4931
606	1063	4484	1702	36
4891	1575	3515	621	596
3293	2871	2953	1716	323
128	282	2085	2752	4184
3997	3584	3350	242	3907
2548	3590	2965	2434	2372
3535	1887	3274	2405	2537
3655	4299	3161	3919	1724
2056	2875	3189	4972	532
1126	293	2224	83	3448
2	4151	4014	3582	4451
1928	3020	4657	4734	3036
2058	4153	3793	4306	4583
2115	431	323	1587	983
4510	3046	4221	1735	1029
3157	4638	1693	3478	3907
848	1369	698	2546	2007
4991	2246	285	3881	196
1922	1849	2248	4503	911
479	4959	2910	693	4853
1159	4156	993	313	2898
3612	2373	822	3913	1379
809	3222	1976	3985	1123
905	4411	625	2302	612
2368	4312	3430	4872	3794
2709	2229	1336	950	3064
4378	1240	1600	1675	619
3732	4089	3900	2023	2465
1842	2866	1825	4811	1756
4827	3959	4323	2185	1640
4625	478	3222	1595	2915
4202	1966	3935	2862	2239
2959	1223	3170	2182	2891
3413	2493	2714	3143	2835
1874	4716	113	2554	2140
1189	2802	1344	826	4242
2980	595	301	1529	460
3860	748	3927	914	2107
2333	3684	3190	2707	483
941	2912	948	3936	4885
4190	3254	3420	3686	3774
3829	1062	4922	1305	3636
1594	2113	1781	390	4462
2963	4167	4465	197	2020
4011	4401	776	3133	738
1396	2257	479	4692	2489
3556	851	2434	832	1426
4948	929	2842	3898	1528
4490	1632	3688	4700	3153
17	1518	4256	4412	1831
3870	3336	2809	1708	2245
1830	4374	1844	113	3062
2497	2992	4279	4879	2993
2571	2911	385	4930	509
3498	2281	1052	3834	349
781	1196	4252	2613	3009
1819	1538	55	72	4553
3403	1772	237	2655	1651
4926	4535	97	357	2697
3396	3125	3328	3319	4288
104	3718	4810	774	1652
3740	776	2393	1301	2343
2304	3268	3377	3646	1628
2938	2535	4711	3991	2353
4971	3099	1330	3526	310
195	605	2938	1875	4106
282	2304	532	3355	3579
4904	1715	3923	4338	4900
306	1074	2898	1209	1336
3031	3180	2448	3593	90
1024	545	1679	2950	4809
4505	3217	3189	2304	2343
1732	145	563	2107	2373
451	2536	2483	3591	3242
4415	3748	1140	134	4434
1690	3256	4513	3989	1065
4283	2250	3366	306	4541
1852	3790	3489	3120	1591
2367	188	1812	4127	3393
2061	1798	4707	1288	4913
556	2853	4463	3452	617
3566	3456	374	1899	4133
3900	156	3864	3365	3626
4443	1177	1703	3137	1918
4907	4662	1770	3049	1728
3162	1189	4669	2528	1164
1604	1273	1055	3216	3025
1265	2269	1922	2208	4237
2104	407	1103	2390	3665
4824	3080	4311	709	1580
4478	106	1858	1296	4921
1909	188	4025	1113	3389
3411	2964	928	4266	2834
328	4442	1790	197	1698
2945	1783	889	94	1948
3028	3816	907	4885	4945
2809	3996	1676	1783	4144
4296	725	3557	2804	4653
801	4263	1022	931	2230
2863	4563	639	2705	2990
3711	1935	1379	2045	937
105	1048	227	1023	4901
4511	1606	2975	2876	887
1023	4645	342	4788	4315
4541	3363	3714	3081	3763
1592	3362	33	4266	179
4667	1397	3019	2569	3383
92	3456	3661	2696	3751
3702	3352	3734	3454	1485
2907	4651	1233	2675	3149
2686	3762	336	2056	3431
483	4666	1527	3650	1035
3050	4435	251	594	1417
2866	891	2768	2003	314
2440	3289	3036	4971	3681
331	2303	4891	2438	2313
1297	2494	1540	1415	4325
2418	4877	1736	1396	1921
3825	532	1422	602	4755
4532	533	742	2844	2562
3537	1606	1748	2495	789
734	963	3291	4268	4967
223	4110	2012	4920	2298
52	1615	4857	4332	4415
232	658	1892	3522	1661
4921	3137	1384	969	3909
4683	1991	884	1133	516
4057	2992	2374	1342	2522
4839	514	3612	1083	4779
2321	4484	4668	841	1011
1173	4568	721	3398	19
1045	1679	387	486	4757
4112	3739	4918	1185	460
64	1266	4294	4474	2858
2090	3689	2061	2349	3952
778	3261	1651	4409	4831
2820	2181	3571	279	4857
2939	2403	2488	2621	509
2587	1759	3757	3960	341
594	2000	401	824	485
3258	4213	2825	2760	3939
2841	671	3782	3521	2433
3262	1521	2646	4569	402
4277	1742	809	3005	1656
2264	3906	2765	4215	3118
1363	2500	1036	1495	3404
2504	4917	3402	2462	1197
70	2460	782	3144	137
1102	4218	4864	4282	238
1420	3568	3997	1982	4006
3832	1533	4906	1738	4744
3347	4020	3009	4296	561
1367	738	4185	2549	1656
978	3655	944	4756	4067
1948	4814	2458	2255	4131
451	3911	3163	2179	1990
536	4083	2827	3011	1029
662	4219	3617	2052	1903
1759	4066	395	4086	3059
1306	2782	4270	2745	3164
4659	1939	2301	1478	2121
315	3250	1516	2933	2067
2297	4839	2613	2148	4148
308	2578	2411	789	165
4902	2241	1118	594	3055
1709	2585	3267	2513	1856
3092	2975	991	2621	2445
4864	1745	3939	2512	3435
2321	1877	3241	4953	4869
1767	4441	2022	1854	3545
1244	1075	4922	1751	3644
413	4909	3441	906	282
2225	4319	278	3029	3252
4770	3218	1153	857	1468
3768	2995	1441	2334	4383
3401	2346	2563	4437	708
3838	4206	3750	801	4705
162	1901	1672	1344	2630
4012	3031	1416	412	1962
3910	1794	1083	3434	3980
3526	2728	3855	3316	777
2875	1400	3456	3829	3781
1569	2385	2405	4043	4618
681	1807	1139	368	136
3735	1841	4767	4229	803
1544	492	82	4212	716
704	2524	238	4793	1103
1297	52	4340	2935	3662
2691	151	48	4102	2715
3697	1995	3849	3544	2123
2704	2540	3693	1156	1196
4467	972	2381	1070	195
2076	2320	1954	724	40
3153	10	1688	859	3750
3952	158	4320	3524	3142
399	2796	301	3233	4291
4276	908	4581	1720	3696
2844	4019	59	2952	1153
2477	486	777	1486	1806
3434	4675	683	2170	179
1651	149	4707	4498	3668
1509	4752	4414	381	3262
1428	29	2845	4742	1741
2069	2946	302	2416	1081
2398	2527	2788	749	665
2474	166	3962	2586	2451
4088	3841	3783	408	2778
1396	2940	1106	2809	187
3737	1865	2920	132	4179
1345	702	1635	2690	2794
2236	3136	1370	660	3298
4716	2740	83	3489	588
3607	2386	4190	988	1520
3251	1152	4848	4934	2851
257	1698	550	789	2078
4063	1485	2713	2748	1091
73	3892	4875	1006	3751
3284	245	4497	17	3648
3045	4465	3767	1675	1957
2400	2750	1336	4349	184
1275	4594	4531	1091	181
2931	4743	1557	355	1637
4813	3899	4869	1076	1624
2552	3104	1931	923	3660
1855	2843	2834	3386	2631
1295	3919	1085	1302	1969
1916	4899	4082	4184	2800
1017	4150	4382	4437	3018
1420	829	989	4313	3468
779	363	1636	4033	1999
3612	514	2537	2086	3756
1122	2383	3754	3941	860
4845	4400	1390	2130	2398
3749	1905	4011	4509	4993
1367	3253	2774	34	1511
2444	1711	3974	999	3356
2513	171	1609	4241	3656
2714	1010	4682	2056	3704
2143	3913	4930	1156	1089
1926	2355	1668	1025	2016
2746	453	2869	2607	687
4388	1771	1836	3129	1255
3385	1331	2579	6	3501
3909	3052	4934	393	3981
3251	214	2713	4675	3999
4611	467	1832	4199	3221
4867	3631	3229	2547	1666
1475	1203	3039	1794	4696
3727	3902	4284	624	3695
1292	4877	909	2200	4708
4801	4366	3342	1954	1733
4136	323	179	2352	3554
4561	622	397	1004	2186
4221	348	282	1236	403
3752	107	4789	1222	715
4376	1178	3568	622	2544
1351	3769	2192	4342	3764
1378	71	828	4384	2339
1947	4422	2156	366	158
557	1389	4573	3045	654
3716	3145	3036	2452	1561
3388	3643	4274	848	4607
2426	4042	1006	1275	3992
4333	4296	3638	3927	3392
517	4274	860	2210	1458
4345	148	3631	2628	965
4039	3208	1781	4280	2628
3982	3908	4014	692	3931
2242	1354	3226	1560	3578
1807	2411	1323	2293	3078
2846	2091	638	2334	1371
2164	1611	2669	134	4611
4052	2474	181	4390	2648
2224	3841	1213	841	1246
3988	2387	1696	4294	635
1816	309	2886	4683	1208
4849	906	503	579	2227
1664	2967	1620	1770	3835
425	4474	2047	3279	1632
4054	1903	3312	4105	734
114	1337	777	2927	1424
126	753	3031	4870	1439
2456	393	522	1213	3791
4822	3282	2465	3151	3991
3341	1474	1726	1967	2267
2653	900	358	3882	3051
4813	3353	4134	2204	4128
3558	1693	3223	4514	2137
2605	3235	4962	2679	3434
197	1219	892	648	4979
4743	20	4561	408	2462
947	786	1778	2885	249
1883	3156	4756	4725	966
1610	2483	1522	1931	3889
1787	322	2894	3340	4044
2383	1456	2991	3686	4335
1227	1020	1640	575	3906
3268	4632	254	1627	913
4444	5000	3301	2507	2106
570	3740	611	3352	3168
887	2503	4604	600	2570
3715	1851	4767	4531	185
501	4435	3847	4126	83
222	1430	2725	3226	1327
4830	3624	1471	4290	4164
1697	4583	4477	2778	1860
39	3928	2711	157	3096
4541	1923	1994	4628	3262
2758	865	1064	2291	3603
1365	1100	4727	1443	2739
4240	2787	3431	1085	3215
4555	3857	1995	168	4184
4314	4211	69	4850	1378
107	1664	3335	1427	1755
4907	76	4247	1574	2808
541	3347	2622	1995	2248
649	4541	2873	2023	3007
4031	1251	4669	986	3584
1977	1129	3562	4903	948
3863	3915	1196	3929	1596
3749	4048	3395	1627	2975
2752	546	3938	4332	1990
1966	4681	1495	2856	3641
4246	3680	2141	2837	1666
3068	249	1338	1087	2778
201	4634	3675	2766	4611
796	3852	321	3610	206
2779	409	192	1073	182
1813	3042	4914	344	398
4323	1588	4898	586	2617
2252	1470	4685	198	2136
3558	2374	4956	2352	1210
1231	838	3955	2383	3480
1292	643	861	3737	2427
2922	3422	1251	2911	2496
1217	1249	3288	2754	1020
1532	4599	194	1713	2701
938	1803	565	3037	3805
1124	3094	1041	3888	2113
4555	3427	3479	1123	617
1741	430	3441	1169	4549
1839	1860	2339	3986	347
499	3687	2452	3780	2952
3842	3602	4981	2485	4388
1684	25	196	3711	4455
3759	4821	823	3098	3367
3681	3922	2369	3937	1470
2493	347	3165	2386	4168
1344	4239	3508	3943	3806
378	3024	685	434	4518
2959	4733	1628	1172	3640
1227	3475	1229	1107	4545
4324	1992	614	95	4096
207	2384	3163	2057	2058
1258	960	1312	3447	665
4854	530	1759	1729	1337
247	492	25	3906	1399
2644	4569	4672	386	2834
1268	3646	4677	4401	2267
2616	3816	4342	2072	2675
1987	1884	402	444	2454
4123	757	3668	2733	2908
1221	1869	2579	2539	2946
2934	2945	656	2003	4875
4883	2891	1236	2086	3011
456	1030	2235	370	921
3003	1233	4091	1713	3357
2370	2249	4278	4009	22
3829	1591	455	640	2797
4097	4480	192	40	1750
1218	937	2066	3001	231
4374	2369	3003	3880	4509
1277	3088	3389	4567	2823
3820	4488	4298	22	4089
675	2891	1577	532	4638
876	4345	3342	4051	4295
1795	555	3308	4199	469
365	4283	4512	3946	4457
4054	1175	49	1366	452
4211	4190	910	4357	1041
2875	453	1946	4740	2940
4452	318	4784	25	3283
2916	31	3507	1399	4255
661	3959	1469	1545	1819
4189	4307	4595	297	1167
3	1570	2455	115	1706
2556	4182	693	275	1156
932	3564	4421	4539	2935
4325	3408	3941	4499	2124
505	2487	2282	3975	1185
300	1312	1502	3932	4442
1073	3245	1344	1225	503
4616	1790	383	2584	1170
2676	1524	4690	1999	1835
509	913	3588	1159	3102
1400	1062	3511	4015	2759
4199	3358	1452	1030	1741
2159	2386	4849	1481	3090
4064	1084	3577	3240	4931
2291	668	1957	4221	4095
3747	3416	1349	4677	349
16	1468	3595	4714	2619
2553	4669	4855	2435	4373
4057	3641	2053	3843	697
1475	4412	4291	3586	2282
900	975	3591	2374	193
501	4722	2162	3359	4693
1999	4338	2205	4051	172
3982	4733	3081	186	2215
663	1365	2042	463	4009
3424	3574	4285	2359	2361
773	1268	20	4233	3427
1945	371	3738	1417	4100
2539	3155	817	2077	301
1006	1960	349	2954	2771
4815	4009	4420	4485	2776
92	2047	2750	2359	1122
4603	4535	4963	3817	2650
1306	2084	3350	446	700
2916	3048	3179	4750	3902
1022	1453	3766	3781	2254
731	2433	1511	237	745
3841	2011	3912	3853	4763
3647	1018	4836	2792	1737
2379	1106	2955	1622	4222
2679	4391	4085	2449	1808
811	3629	3860	4225	192
4206	730	3961	1493	236
4569	826	2288	1729	2666
2388	1146	418	207	2633
4529	1878	4132	4383	2719
3863	1824	802	2975	1141
3450	3476	3104	2388	376
1796	1158	1548	4777	3633
554	4688	1058	2942	3679
345	4650	2999	4339	3076
2118	2828	3568	83	1004
4610	890	4364	4146	4240
4038	4926	2947	1298	3183
915	32	1853	633	4770
4163	1803	1653	3047	1113
3208	4792	3352	2798	1618
2644	2996	2225	3646	2208
120	2989	4422	4126	3592
3100	4030	2084	1058	2587
1290	2623	297	3764	319
656	365	840	2101	1153
2616	1264	1923	3402	4425
921	4225	1801	2978	2427
1082	729	1423	4917	4202
3414	56	798	4346	1605
310	3640	815	3563	4834
4136	1405	4898	4323	756
1654	4402	4706	2480	2979
2405	4765	2384	254	2843
1246	3828	411	1869	2608
1153	4494	2431	2348	3905
1238	4077	2287	1183	4301
627	121	2298	3546	4921
3691	2689	4068	3542	3594
1740	2897	4273	4777	786
66	3139	464	3658	2807
889	3611	1808	996	2596
2842	4766	1120	1204	1554
4490	2554	1666	846	1230
2235	2538	3764	1179	1135
2721	2346	1589	2875	3044
1443	1375	2964	402	321
3166	897	2224	3340	1771
2510	1788	4537	2187	242
2175	52	4282	2069	1651
4721	1820	4001	3752	3943
3683	810	1894	3042	1261
2485	628	2741	4395	497
4542	1996	3145	4432	2459
2613	1720	2517	2034	1861
1215	708	3498	1058	4396
856	197	2449	4697	2535
3647	3265	1160	2986	4156
1670	2763	583	4390	2005
2132	820	3956	1421	640
3988	4256	1795	1639	580
3771	3433	4699	1251	2116
1304	1218	4205	787	3089
4790	3666	2774	3599	4396
620	757	3887	4992	4700
2765	4763	2145	4583	4412
3289	687	2873	2423	1608
1020	4158	2612	1513	601
3733	3844	509	1460	1788
2736	976	3441	4275	3780
2725	2166	3936	1984	707
4196	2757	4794	834	1350
2064	1478	3804	1997	420
2294	3475	2113	3116	984
1712	2448	4992	836	2134
2355	894	534	2113	866
4003	2564	2574	4022	3212
3206	4042	4659	4518	3864
139	3581	2832	3085	4961
2445	952	4225	4925	4359
4250	2593	1408	1878	116
789	498	754	4628	857
482	1721	2676	3114	1407
4386	3873	67	4837	1150
3425	3630	1271	4500	622
2498	4814	4427	1378	1872
318	2514	1840	4367	926
91	3468	2637	591	4818
4917	2096	2748	501	4559
4846	2885	1405	1239	34
194	2059	1260	2012	2819
2558	4506	2509	3137	4505
4598	1550	948	804	2577
2033	1366	616	201	3980
4598	1296	4591	4822	1395
1572	4078	2477	51	829
325	1607	1854	3274	3546
1773	1477	4398	1111	1941
800	3154	233	3786	437
1615	620	4583	435	3439
618	3542	3491	4576	4732
777	3017	4430	3267	2443
2925	334	3160	2855	2038
3615	3552	396	4033	4645
812	4733	4811	4064	4966
1626	491	2737	3231	2953
4007	4682	1579	2704	2706
2652	447	1158	973	405
3931	3299	4682	3697	3529
2461	2759	34	3646	2294
4390	3816	313	4289	1521
1666	240	1284	4814	3975
2976	803	3651	1829	2398
3292	3228	798	1628	586
304	354	2529	6	2156
1325	2358	1885	4950	2040
4969	3796	883	2921	3420
3277	4300	3433	75	3592
4495	3573	2749	4446	3989
3860	515	713	4414	4762
3011	4878	4022	2838	2132
3681	664	255	2524	2528
61	1770	2900	2430	3106
3984	1267	2859	3923	715
2110	4469	2059	1884	3366
969	1390	2439	1819	3888
2596	1530	609	3011	1691
764	3970	3589	3648	3308
3309	2702	3412	2046	3119
2972	4381	2891	3216	2132
2838	874	4392	3927	4376
2269	2934	520	2492	956
4238	6	773	982	4020
1925	1836	4476	408	2713
2536	4413	4560	1614	3314
1617	4011	1332	1930	2878
3309	381	2646	1601	4576
2661	1839	3182	2362	2691
1303	2264	3430	4085	2438
1857	3965	974	1808	1452
2365	3922	3656	2861	3831
1589	3621	2014	605	2499
3743	3701	1082	1077	1851
1821	2056	4011	3277	3373
594	1456	4644	223	4071
3318	1884	2285	1829	4424
1642	375	2878	1397	685
3567	3378	1704	1186	3975
1629	4105	160	859	2804
1105	4934	1856	390	3156
4004	4106	4628	1939	3901
340	1263	2815	4981	4375
4377	3092	2725	2286	559
3932	3930	2636	1603	3027
4325	1760	4460	4782	982
2752	791	1919	257	4045
916	2470	3875	828	809
1450	2248	3806	2633	1975
4013	1917	3720	611	2608
294	3781	3583	4435	2883
4466	4575	1940	421	3883
2575	2903	3984	4697	560
2128	3649	3562	4735	2302
2093	1502	4807	3826	693
356	1911	4609	2472	4018
516	3264	468	4953	115
4125	942	1270	2272	4955
2067	1854	2948	4038	1161
2693	3018	3789	4819	3785
4416	4099	2760	2825	4902
529	3899	2695	1122	3267
37	4674	1765	1108	4399
2597	948	2332	3927	2212
1145	1092	3900	1976	1674
1330	2046	4032	3868	2236
773	3633	3764	4409	4963
2958	317	2080	4099	1489
698	1181	1864	3072	4880
3100	3092	162	2571	2671
1249	1330	3859	2891	2592
2531	1309	2876	2405	64
4433	798	4189	1370	2040
4115	902	4295	383	1975
1989	926	1587	541	1680
4973	4478	1911	364	3986
390	3985	540	953	2167
1650	4444	2059	4301	2823
4555	2106	1346	4088	838
1192	2663	3218	3876	2323
4681	3798	2315	132	2986
47	585	4409	679	1144
2540	4902	2247	1515	4789
1063	2132	1469	800	1403
1996	344	3394	1468	202
1792	4936	420	2670	727
2421	2522	2227	4987	4
583	2646	2911	4349	865
716	2273	42	4330	834
3776	4696	3802	2441	935
4476	2700	1930	1667	1563
1143	3552	401	501	599
4049	4107	3688	2710	3651
1285	3715	477	3890	3124
3697	1560	3413	78	2844
423	2137	4591	1862	2316
1976	3162	1830	4110	182
3962	4844	4194	1487	2127
996	100	121	1920	4771
1115	4236	1322	2126	4495
4150	316	2301	539	2787
672	844	2395	4621	1823
2472	3247	2138	4205	742
3768	502	3431	3837	2481
4001	1170	3381	2528	284
2933	1461	4012	4720	136
4867	395	3529	1999	1761
2961	3641	3133	701	3744
4712	1136	2722	605	4302
2158	4693	1599	4121	1350
2833	136	4357	1343	58
927	2441	3939	3172	3943
4845	639	4111	671	4009
2636	3043	3747	517	4298
1154	802	3118	205	3109
1477	1145	4215	3303	1772
3515	4558	431	1735	2430
871	3719	2250	498	2634
4928	3583	4932	2600	2506
4236	4719	1619	815	1376
375	3885	2185	4418	2320
2992	2143	4355	4583	3337
2076	316	2402	853	3659
477	846	4932	4203	4644
4939	4626	2331	2884	314
3512	3760	2479	2130	4640
4440	3164	1426	3100	3342
4755	2288	2517	73	154
3838	4304	2804	3949	4560
2334	1849	4350	1586	3458
459	2626	4092	4979	1811
4229	4493	3012	3071	2896
1317	2787	4530	2192	3025
2295	170	1918	2614	3742
3970	3933	4852	3445	2591
3938	499	847	3239	200
1842	1824	1869	109	717
2579	412	3822	753	1492
420	740	3537	110	3138
4787	2436	4525	2491	1179
1908	2825	3541	2716	4408
1035	143	2526	3950	2063
150	485	1223	2754	4445
2195	1578	2303	686	528
2134	4767	2773	4965	4975
4253	3330	1581	1099	2355
1776	24	4802	2040	2902
2653	1260	2137	1858	2906
3453	4563	3287	4736	2064
161	596	1953	4725	1078
4786	2589	1838	80	4158
41	4383	4979	396	3929
3387	722	3499	731	844
2384	1970	2363	580	1009
130	3140	2306	4261	3372
2655	2140	4900	1473	3062
3643	2951	2018	4774	255
3514	4113	1199	330	2907
551	3827	1608	1907	3512
3429	4536	696	3275	909
3314	292	4739	4662	1910
4769	3532	2501	2353	936
3911	3206	1541	4091	771
151	2304	3884	808	4367
1876	3219	2232	2666	4855
4266	675	1499	631	797
2567	1516	1490	550	3612
1313	3120	1210	1216	3861
3078	3558	859	473	1684
3154	4264	1777	4698	3813
2374	4011	4836	3891	3782
3786	2412	1064	4288	3917
110	1180	143	1622	92
4716	3965	3453	1196	1522
1092	2670	3252	1952	1520
1893	4169	3143	2910	4590
2468	2397	337	1397	1621
4433	1174	2410	2226	2769
4413	4231	1697	4985	790
1253	4401	3780	1485	3919
3384	41	1616	2085	3694
2010	3454	3729	1852	4731
4050	3878	1132	1469	3703
1940	2228	3526	1582	272
3657	4289	4325	3085	3778
4050	2420	41	3252	3030
778	2210	2089	4556	2312
3537	4085	2252	2822	4834
2201	1500	3447	907	1759
3815	3482	3422	2932	3629
3728	3001	1234	3219	2833
1354	1491	2145	3988	143
3120	1852	2089	4089	830
4470	2891	1886	1478	529
492	643	3239	4462	2351
1159	389	4679	1679	3988
3855	1286	3217	32	4152
337	4202	2852	4751	991
2641	4344	1133	2881	305
4639	2804	1555	4499	4033
4555	2556	3	2088	1905
1655	1061	4349	2955	1313
3768	1708	4007	2171	619
1962	2652	890	1833	2633
1737	2283	1965	2713	1650
3423	1908	438	2808	305
4793	4804	693	2190	1834
4375	2885	328	3049	2250
209	108	2944	4712	961
2429	3722	614	1086	1306
4270	3010	2661	4985	2705
629	2046	4492	1892	3978
2815	3804	3346	4516	4731
561	1772	1600	377	729
2072	4997	2080	3200	2670
2310	2186	317	254	2775
4371	1728	3192	1539	2311
1249	2995	529	2866	2688
4361	4910	2814	3351	2001
3617	4150	4748	4555	14
3977	3002	1753	4471	3942
180	180	397	1107	4018
866	4576	2310	4481	2298
4272	3136	1479	4988	314
3729	2540	4193	1286	1486
2114	100	4574	1198	718
1711	1312	4374	4389	377
135	86	1586	3192	3969
1560	4770	3555	1879	1527
4919	408	4710	4669	4590
517	591	3031	3164	898
1500	3450	132	3773	4684
3560	342	4259	1131	2203
3530	2489	4383	86	3137
3017	2800	507	2687	4052
814	999	3861	338	1996
3637	1001	4156	577	3175
2221	4120	1866	866	2327
1118	3466	3886	1719	2126
1128	3753	3744	33	2707
2140	1005	3756	2837	2713
3602	4181	612	1418	1742
4365	273	1256	3739	4395
1662	4234	1372	645	2708
3684	3115	593	2754	52
4165	1837	380	4697	3338
94	4394	1749	2727	3679
2552	1872	4530	3173	3266
4827	2356	834	1673	4826
2432	4131	3289	4533	2645
3633	2426	4092	1734	1801
4999	4942	1925	1863	3968
3496	2325	654	1632	1864
2978	2971	3787	3406	3236
4289	2544	596	343	2087
3137	3234	1076	2176	4214
3822	1877	1295	2244	2957
4980	3314	2119	1269	3342
4173	1271	3156	948	4172
4708	593	4795	3348	1021
1867	4182	2703	2023	4640
4770	2531	3658	589	1050
3202	2946	4641	4036	1303
122	2776	3642	3481	4235
3344	1450	728	680	185
3942	4466	4122	429	4336
1006	3296	3421	3524	76
1069	775	3455	1184	3424
1759	3713	1308	658	1553
722	2887	963	892	2131
3515	1481	3345	4938	3731
2254	1488	2667	12	1832
2691	4772	3880	1905	2822
834	1198	3862	734	3299
440	3572	2808	531	3888
1035	4373	2052	2407	4232
3164	1441	987	730	1059
1441	1649	4631	4849	4070
2890	2271	4409	1526	3015
4746	4718	3521	1929	3207
